"REVIEW_NUM","USER_NUM","WINE_NUM","REVIEW_CONTENT","REVIEW_DATE","REVIEW_RATING","REVIEW_COUNT_LIKE"
1802,1359,20,"내 첫 NZ 소비뇽 블랑이고 마지막은 아닐 거야! 아름다운 맑고 옅은 노란색과 함께 열대의 과일, 감귤류 그리고 꽃의 힌트와 같은 놀라운 코가 있습니다. 정열 과일, 구아바, 파인애플, 라임을 표현하는 미각 그리고 약간의 신선한 자른 풀과 꿀로 마무리합니다. 사랑 사랑하라!","Dec 9, 2020",4.5,6
1747,1306,20,"사랑스러운 뉴질랜드 소비뇽 블랑. 감귤류 과일, 꽤 한약재 그리고 약간의 사과. 틀림없이 적당한 가격에 다시 술을 마실 것이다.","Oct 28, 2020",4,0
1748,1307,20,"정말 좋은 SB야, 열정적인 과일과 아삭아삭한 살구랑 사과를 가지고 있지. 마무리가 매우 옅고 입안이 드라이하거나 거칠하지 않습니다.","May 5, 2019",4.5,14
1749,1308,20,"여름철 와인 맛 끝내주네 인형이 코에 끼었다. 하얀 복숭아와 바삭바삭한 사과. 은은한 키 라임 감귤류와 짚. 부드럽고 건조하며 다른 NZSB와 다릅니다. 정말 대단한 SB.","Dec 28, 2018",4.5,7
1750,1309,20,"과일맛의 신선함과 미각의 진정한 깊이의 흥미로운 조합. 사과, 레몬, 구스베리는 과일, 미네랄과 섞인다. 침착하고 균형 잡힌 모습.","Sep 18, 2020",4.5,2
1751,1310,20,"크래기 산맥에서 크래커가 또 왔어요. 말버러 지역에서 기대할 수 있는 라임, 사과, 독특한 열정 열매로 생동감 있고 표현력이 뛰어납니다.","Apr 20, 2020",4.5,6
1752,1311,20,"바삭바삭한 사블랑 멋져... 사과, 코에 라임 그리고 당신을 좌회전하지 않고 구스베리 길을 따라 내려가는 여운이 남아있는 팔레트로","Jun 19, 2017",4,3
1753,1312,20,"옅은 옅은 노란색과 녹색 빛깔. 풀과 돌 과일의 멋진 균형과 열대 과일의 겉모습. 파인애플, 장미빛 빨간 사과. 끝내주는 마무리네요 한 컷 위에요. 집에서 직접 구운 참치 깨 샐러드와 완벽한 동반 - 일본식!!","Jan 29, 2019",4.5,1
1754,1313,20,"우아하고 아삭아삭한 방식으로 그것을 한다. 매우 옅은 짚색, 레몬 코, 풀 그리고 사과가 시작되었고, 이어서 감귤류, 과일, 그리고 미각의 미네랄의 훌륭한 조합이 이어졌다. 이 모든 것은 기대했던 것보다 놀라울 정도로 낮은 산도와 매끄러운 크리미한 촉감으로 균형을 이루며 이 SB를 주목할 만한 제안으로 변화시킨다.가벼운 멜론과 자몽으로 건조하고 깨끗하게 마무리하세요.","Dec 5, 2020",4.5,6
1755,1314,20,"뉴저지 주 테 무나의 마틴버러 포도밭에서 가져온 놀랍도록 균형 잡힌 소비뇽 블랑입니다. 옅은 노란색에 초록빛이 도는 색조. 바삭바삭하고 중간 정도의 몸, 낮은 탄닌과 중간 정도의 산도를 가진 건조함. ?백피치 향, 할매 스미스 사과, 그레이프프루트 제스트, 패션 과일, 파인애플?, 키위?, 레몬풀, 인동, 토마토 잎 등 허브와 미네랄의 흔적을 듬뿍 담고 있습니다. 미각은 ?를 따릅니다. 입천장에 독특하고 건조한 결이 있는 텍스쳐와 길고 오래 지속되는 마감. 13.0% ABV. 4.3","Oct 20, 2020",4.5,10
1756,1315,20,"뉴질랜드 소비뇽 블랑 치고는 정말 우아해요! 나는 멜론과 과일 과일이 함께 희미해지는 초기 가솔린 향을 발견했다. 입천장은 산뜻한 산성으로 깨끗하며 자몽, 과일, 미네랄이 함유되어 있습니다. 아주 매끈해!","Nov 10, 2019",4,11
1757,1316,20,"감귤과 멜론 노트에 복합 미네랄과 가솔린을 약간 첨가한 담백하고 산성으로 뉴질랜드 특유의 제품","Nov 10, 2019",4,2
1758,1317,20,"잘 만들었다...라임, 정열 과일, 키위, 멜론 그리고 파인애플의 힌트. 3.8*","May 10, 2020",4,1
1759,1318,20,"환상적인 SB, 멜론, 감귤류 노트","Aug 23, 2020",4,0
1760,579,20,"와! 소비뇽 블랑 멋지다!! 매우 연한 바삭바삭한 멜론과 약간 감귤류의 맛, 꿀의 힌트. 아주 부드럽고, 약간 달콤하지만 전체적으로 아주 맛있는 와인!! 좋았어!","Feb 6, 2021",4.5,0
1761,1319,20,"내가 시도했던 최고의 NZ 사우빙논 중 하나야. 균형이 잡혔어 살구, 쓴 아몬드, 감귤류.","Dec 8, 2020",4.5,11
1762,1320,20,"아삭아삭한 사우블랑, 투명한 자몽, 라임, 살구 약간. 순한 산도. 맛있다.","Apr 28, 2021",4,0
1763,1321,20,"뉴질랜드 수블랑 아주 멋지다. 균형 잡힌 과일과 산. 감귤과 살구

내가 최근에 먹은 뉴질랜드 소비뇽 블랑 중 최고야","Jun 22, 2019",4.5,5
1764,1322,20,"뛰어난 NZ 소비뇽 블랑; 옅은 노란색; 라임, 자몽, 살구 및 풀의 과일향; 석회석과 높은 산도의 강한 미네랄 영향; 매우 건조하고 정열적인 공격; 구운 호랑이 새우와 완벽한 짝; 오랜 여운 (4.3 ? 향)","Feb 16, 2020",4.5,49
1765,1323,20,"많은 노란색 과일, 특히 살구색과 과즙, 달콤한 만다린, 저산도, 낮은 잔류당으로 건조함. 4.25*","Sep 13, 2020",4,2
1766,1324,20,"놀라운 소비뇽 블랑, 과일맛, 균형감각. 복숭아, 살구.","May 1, 2019",4.5,4
1767,1325,20,"매우 강렬한 하얀 복숭아와 라임 맛. 바삭바삭하고, 산성이며, 긴 마무리.
말버러 출신의 아주 멋진 SB.","Apr 30, 2021",4,0
1768,1326,20,"아주 좋아. 부드럽고 산뜻한 산성으로 바삭바삭하고 섬세합니다. 감귤류, 라임, 하얀 복숭아를 첨가하여 균형 잡히고 가볍습니다. 부드러운 마감과 섬세한 광도.","Jun 20, 2020",4.5,2
1769,1327,20,"만약 당신이 훌륭한 백포도주로 대접하고 싶다면 바로 이것이다. 이국적인 열대과일의 신선함과 완벽한 산미가 어우러진 놀라운 균형과 부드러움. 감귤류, 하얀 복숭아, 라임, 정열 과일, 미네랄과 눈을 크게 뜨게 하고 더 많은 것을 원하는 꽃들의 맛","May 17, 2021",4.5,3
1770,1328,20,"내 첫번째 크레이그 레인지. 좋아하기 쉽고, 매우 과일같고, 밝은 산도, 라임, 레몬, 자몽, 과일, 하얀 복숭아, 으깨진 돌, 그리고 초본의 녹색은 전혀 없습니다. 좋아! 그리고 빨간 카레 연어도 더 좋아. 우리가 스스로 치료하지 못하는 건 피비린내 나는 야영지에 있어서가 아니야! ?

3.8","Nov 23, 2018",4,43
1771,1329,20,"아삭아삭한 라임 흰 복숭아와 허브","Dec 20, 2019",4.5,1
1772,1330,20,"화이트 복숭아 광물 라임 정열 과일","Jan 1, 2020",4.5,2
1773,1331,20,"강한 자몽, 시트러스 라임 화이트 복숭아, 균형이 매우 잘 잡혀 있습니다.","May 3, 2019",4.5,4
1774,1332,20,"감귤류 꽃의 강한 방향성과 뚜렷한 산성 가장자리의 인동 덩굴. 지속 시간은 빨라지지만 경기 중에는 균형이 잘 잡혀 있습니다. 건조한 식감은 감귤류, 신선한 사과, 그리고 미네랄이 함유된 하얀 복숭아로 미각을 약간 익게 한다.

횡설수설하지 말고 그냥 좋은 소비뇽 블랑이다.","Nov 28, 2019",3.5,47
1775,1333,20,"코에 살짝 산뜻한 그레이프프루트를 바른 후 상쾌한 맛이 난다. 돌 과일이랑 라임 좀 주세요. 나는 너무 달지 않고 매운 중국음식에 곁들여진 균형감각을 가지고 있다. 실망시키지 않을 거야!!","Aug 21, 2017",4,3
1715,1277,20,"감귤류의 향과 먼지가 많은 미네랄 향을 가진 옅은 노란색 짚. 시큼한 라임, 타르트 그린 사과, 젖은 콘크리트, 분필가루. 높은 산도와 익지 않은 복숭아의 힌트를 가진 짧은 마무리. 너무 많은 시큼함과 시큼함 그리고 높은 산도와 균형이 맞지 않는 것 그리고 부족한 과일 부족. 얼음을 데우는 것보다 차갑게 하는 것이 낫다. 나쁘지 않은 와인이지만 가격대비 더 많은 것을 기대했습니다. 3.6?나에겐 너무 좋아.","Jun 11, 2020",3.5,40
1716,1278,20,"카모마일 감귤류 제스트 자몽","Apr 19, 2020",4,0
1717,414,20,"아주 큰 과일이 얹혀 있고, 첫 번째 맛에는 달콤한 라임으로 가득 차 있다. 거의 핑크색 자몽이 완성되었다. 이걸 햇빛 아래서 하루종일 마실 수도 있어!","May 26, 2019",4,4
1718,1279,20,"아주 좋아요. 비평가들은 분홍색 자몽과 라임의 힌트를 가지고 약간의 광합성과 함께 부드러워졌다.","Jan 1, 2021",4,0
1719,1280,20,"과일 핑크 그레이프프루트, 배, 복숭아 사탕, 바나나 몇 개
건조, 산성
약간의 미네랄을 포함한 긴 과일 마감","Dec 30, 2020",3.5,0
1720,1281,20,"이거 재밌다! 저녁의 맛은 이렇습니다! 레몬 복숭아...풍미가 폭발하고... 달갑지 않다.","Jun 18, 2019",4.5,1
1721,1282,20,"복숭아 냄새. 열대 음과 자몽 맛. 높은 산도.","Jan 3, 2021",3.5,0
1722,1283,20,"감귤류와 복숭아의 힌트. 달콤하고, 가볍고, 즐겁고, 중간 정도의 산도.","Apr 19, 2020",4,0
1723,1284,20,"복숭아 맛이 나는 코에 아주 상쾌하고 감귤류. 건조하고 산성이다. 적당한 가격이네요.","Aug 10, 2020",4,1
1724,1285,20,"말버러 소비뇽의 전형적인 감귤류와 풀 같은 맛보다는 복숭아, 살구, 배, 멜론의 강한 맛 맛있고 상쾌하다.","May 1, 2021",4.5,0
1725,1286,20,"옅은 금.
자몽, 갈라 멜론, 복숭아 노트, 라임.
뼈도 건조하고, 광물성의 기미도 있고, 균형도 잘 잡혔어요.
정말 최고다.
몇 년 전에 마지막으로 먹어봤을 때보다 더 나은 것 같아요.","Dec 28, 2020",4.5,6
1726,1287,20,"복숭아 라임과 꽃. 코에 있는 라임색, 매우 옅은 노란색. 여기서 잘 작동하는 다른 NZ 소비뇽 블랑크보다 더 절제된 표현. 깨끗하고 독특한 맛. 아주 담백한 달콤함.","Jul 20, 2017",4,2
1727,1288,20,"말버러 소비뇽의 명수죠 옅은 색의 빨대, 이것은 많은 NZ Saubignon보다 훨씬 더 섬세합니다. 익은 하얀 복숭아와 코에 비슷한 과일과 입천장에 풀이 무성한 음이 있다. 균형이 잘 잡혀 있고 긴 마무리로 마무리되었습니다. 유리잔 속의 우아함","Dec 30, 2018",4.5,4
1728,1289,20,"이번에는 마틴보로우 출신의 뉴질랜드 SB가 최고다. 완벽하게 균형 잡히고, 초자연적인 풀 같은 향기, 코에 접힌 자작나무 잎. 순한 라임과 복숭아 맛. 길고 가는 마무리. 그 자체로 완벽하지만 초밥과 해산물 또는 생선과 함께라면 나쁘지 않다.","Dec 5, 2018",4.5,18
1729,1290,20,"균형이 잘 잡힌 사랑스러운 NZ SB
노랗고 하얀 돌과일, 열대 참외와 코에 약간의 감귤류
라임과 그레이프프루트 음이 절묘하게 배어있는 열정 과일로 장식된 잘 익은 하얀 복숭아의 우아한 맛","Nov 21, 2020",4.5,36
1730,1291,20,"과일로 가득차다! 코에 배와 초록색 사과. 열정 과일과 대황의 메모들. 부드러워요, 너무 산성은 아니에요.","Mar 13, 2021",4,5
1731,1292,20,"멜론, 자몽, 바닐라, 배","Sep 20, 2020",4,0
1732,1293,20,"훌륭한 병. 코에 배와 짚을 가볍게 한 모금 흘려주면 맛있고 달콤한 감귤류와 쓴 레몬이 나옵니다. 부드럽고 깨끗한 마감.","Apr 14, 2019",4.5,4
1733,1294,20,"감귤류, 자몽, 녹색 과일 입천장이지만 배코. 이 모든 것이 매우 좋은 경험을 만든다. 음.","Sep 22, 2019",4.5,10
1734,1295,20,"코에 감귤류와 오래된 꽃.
배, 사과, 돌과일, 만다린과 자몽의 감귤류 마감. 신선하고 생동감 넘치는!","Jan 31, 2021",4.5,4
1735,1296,20,"이거 정말 좋다! 이걸 꼭 사야 할 것 같습니다 찬란하고 강한 코로 끝까지 바삭바삭하다. 감귤류와 배의 특징. 전체 4.4","Jun 1, 2021",4.5,0
1736,451,20,"와인이 얼마나 값진가. 많은 돌 열매와 광물. 거의 살구색과 배가 입안에 있다. 즙이 많고 감귤류고 거의 바닐라맛이야. 정말 재미있군!","Apr 28, 2020",4.5,3
1737,1297,20,"풋사과와 과일 맛.","Dec 26, 2019",4.5,11
1738,1298,20,"이것은 꽤 특별한 사우블랑이다. 산도와 단맛의 아름다운 균형. 그것은 특히 눈에 띄는 열매를 가진 멋진 열대 맛을 가지고 있다. 자몽, 라임, 배도 있습니다. 잘 했어요","May 20, 2021",4.5,0
1739,1299,20,"감귤 자몽 풋사과 풀크림 건조 허브","May 21, 2021",4,0
1740,1300,20,"하지만 여전히 좋은 과일맛과 풋사과의 맛이다. 많은 음식과 잘 어울릴 것 같아요.","Aug 17, 2019",4.5,4
1741,654,20,"?노란색, 반짝반짝 빛나는 강철, 흐릿한 미지근한, 반짝반짝 빛나는, 약간 지방이 많은 미세한 눈물.

?강렬함+, 침투하거나 거슬리지 않는 신선한 초본음, 녹색 사과, 열정 과일 및 구아바, 녹색 미트 멜론 및 그레이프프루트, 반짝이는 아스파라거스 및 생강, 꽃 배경.

?입의 부드러운 입구, 넓고 중간 정도의 몸매, 주목할 만한 산도, 매우 둥글고 순수한 균형, 미묘한 광물성, 입안의 신선한 입, 옅은 쓴맛의 건조한 끝, 파인애플이 기억난다.","Jul 20, 2018",4,50
1742,1301,20,"제가 가장 좋아하는 사람 중 하나이며 곧 저희 와인 리스트에 실릴 예정입니다(피노 누아르와 함께).

옅은 짚색, 사랑스러운 코, 녹색 사과, 잔디, 파인애플, 과일, 슬레이트.

미각을 부드럽게 하고, 부드러운 과일, 감귤류, 풋고추, 풀. 배부르고 사랑스럽다. 훌륭한 포도주","Dec 13, 2019",4.5,9
1743,1302,20,"? 레몬색
?? 그레이프프루트, 꿀, 풋사과의 향과 약간의 풀과 풋고추 노트
? 맛이 강렬하여 마무리감이 좋은 고산도 미디움 바디 와인 좋아!","Feb 28, 2020",4.5,7
1744,1303,20,"라임, 풋사과 향, 막 딴 병의 우아한 산을 맛볼 수 있고, 산도가 입안에서 빠르게 퍼지며 연한 단맛으로 정착하고, 복숭아와 과일맛은 시간이 지남에 따라 발전하고, 매우 훌륭한 가치","Jan 19, 2021",4.5,0
1745,1304,20,"감귤류, 라임, 자몽에서부터 배와 녹색 사과, 열대 과일의 힌트에 이르기까지 정말 훌륭한 맛의 혼합물입니다.","Feb 16, 2020",4.5,0
1746,1305,20,"라임,시트러스,초록사과. 훌륭한 와인!","Feb 5, 2021",4.5,4
1693,1257,20,"클래식 NZ 소비뇽 블랑! 그레이프프루트, 라임제스트, 식염수, 미네랄, 인동 덩굴. 약간 건조하다. 좋아!","Dec 20, 2020",4.5,76
1694,1258,20,"우리는 이것을 2020-21년 우리가 가장 좋아하는 광선 저장 장치 중 하나로 착륙했다. 그것은 바삭바삭하고 깨끗하지만 독특한 맛의 감귤과 자몽을 가지고 있다. 거의 모든 것들과 잘 어울리고 거의 마실 수 있다... 하하. 좋은 가치도 있지. 감귤 자몽 레몬 라임제스트","Dec 6, 2020",4.5,0
1695,1259,20,"잔에 옅은 금. 말린 잔디, 구스베리, 정열 과일, 그리고 자갈 같은 미네랄을 함유한 라임 향기가 풍부합니다. 미각은 건조하고 플러쉬하지만 명암이 중간 구개로 이동한다. 라임과 열대 과일은 중간에 풀과 풋고추 옥수수가 있고, 라임과 열매가 열리며, 꽃의 쓴맛이 약간 난다. 알코올은 중간 정도이며 잘 통합됩니다.","Sep 6, 2020",4,1
1696,1260,20,"과일이나 파인애플을 코에 라임제스트가 많이 묻어나게 하세요. 적당한 양의 산성으로 바삭바삭하고 신선하다.","Sep 23, 2020",4.5,0
1697,151,20,"외관상 맑고 옅은 빨대와 녹색 빛깔.
코: 중간 정도의 강도. 아로마 라임제스트, 흰 꽃, 미네랄, 풀사과 구스베리, 돌과일 건초꽃 슬레이트
미각 미디엄 플러스 강도, 고산도 미디엄 알코올 라이트 바디 향미도 특징 토마토 잎 모과, 미라벨 신선한 포도 감귤 제스트 그린 사과, 연미디엄 뒷맛.
결론 좋은 품질의 와인 밸런스 중간 강도 중간 복잡성 중간 정도 마무리.","May 21, 2020",3.5,19
1698,1261,20,"Sauv.Blanc vs 샤드, 맛보기 Marlbourough의 클래식한 NZ 스타일입니다. 정열과일, 라임제스트, 구스베리의 강한 향기. 갓 짜낸 라임, 하얀 복숭아, 그리고 잘 익은 키위 과일이 미각에 있다. 이국적이고 아삭아삭하다. 과일에서 단맛을 낸 메드+산","May 8, 2018",3.5,28
1699,1262,20,"감귤류, 인육류, 피망, 분필, 부싯돌류, 삼나무, 바닐라의 훌륭한 코. 입천장에 산성과 신선한 라임 제스트, 초본, 삼나무, 훈제, 균형 잡힌 마감.","Feb 5, 2021",4,0
1700,1263,20,"딸기 색깔. 오렌지 꽃 냄새가 난다. 레몬 커드, 멜론, 그리고 꿀이슬. 균형 잡힌 낮술 잘 마신다. 이 와이너리도 문제될 게 없어 뉴질랜드에 있는 동안 정말 좋았거든","Mar 28, 2021",4.5,5
1701,1264,20,"녹색의 흔적이 있는 말버러 S. 스트로골드와 라임, 정열 과일, 피망, 허브 부케의 정말 멋진 표현 - 세이지?
거기에도 떡갈나무가 조금 들어있나요? 강한 감귤류 향, 미네랄 줄무늬, 바삭바삭한 산성으로 거의 건조합니다. 길고 감귤류 건조 마감... 최상단.","Jan 3, 2021",4.5,5
1702,1265,20,"Waitrose에서 제공되는 제품 중 기대치를 초과하여 더 많은 제품을 구매하기 위해 돌아왔습니다! 병 뒷면의 시음 메모는 약간 복잡하거나 5/5 IMO를 보장하는 마감 길이가 부족했습니다. 말버러 SB가 원하는 바로 그것입니다.","Jan 2, 2021",4.5,4
1703,1266,20,"즙이 많은 망고, 파인애플, 패션 과일, 리치, 오렌지, 자몽, 멜론, 인동, 복숭아, 살구. 신선하고 활기찬 감귤류 산성으로 식품 친화적임. 약간의 둥근 석회석 광물, 신선한 바닷바람처럼 약간의 식염수. 맛있고 신선하지만 식감과 복잡성이 뛰어납니다. 행복하게 다시 마시겠지 좀 더 무거운 해산물과 함께라면 아름다울 것이다.","May 8, 2019",4.5,6
1704,1267,20,"매우 창백하다. 멜론과 리치, 중간 열정의 과일, 구아바, 하얀 복숭아, 그리고 풀의 거대한 열대음계. 백차. 고산, 열대, 멜론, 오렌지 샤베트. Costco의 우수한 QPR.","Jan 30, 2020",4,4
1705,1268,20,"대단한 가치.. 젊은 NZ 소비뇽 블랑... 망고 맛으로 터질 것 같아.. 파인애플.. 오렌지색.. 사과.. ","Apr 10, 2021",4,3
1706,1269,20,"약간의 감귤류가 들어간다. Palette는 지퍼지고 신선하며 고전적인 Marlborough이다. 나는 그 과일이 스펙트럼의 그레이프프루트 끝에 잘 닿아 있고, 열대지방이나 둥근 것은 거의 없다고 생각한다. 셔버트 아마도, 그리고 징그 오렌지. 마무리도 길고, 산성도 높아.","Jun 6, 2020",3.5,1
1707,1270,20,"4.3 정말 좋아요. 가격 대비 좋습니다. 레몬 제스트와 코에 있는 미네랄과 약간의 감귤류. 미각도 비슷하고, 약간의 자몽, 파인애플, 그리고 심지어 약간의 인육도 있어요. 적당한 가격으로 강력히 추천하다.","May 23, 2021",4.5,0
1708,1271,20,"코에 열대의 음색이 있는 옅은 건초색.

정열과일, 하얀 복숭아 레몬 제스트가 훌륭한 미네랄과 잘 익은 키위 껍질 마감으로 잘 균형 잡힌 미각.","Feb 13, 2019",4,3
1709,1272,20," NZ의 맛있는 소비뇽 블랑크. 내가 널 얼마나 그리워했는지. 신선한 과일과 꽃향기로 가득하다. 레몬 제스트의 검은 커런트, 멜론 조각과 오래된 밀가루. 이것은 아주 작고 오래가는 펀치로 꽤 부유하다","Jan 25, 2021",3.5,1
1710,1273,20,"훌륭한 와인... 가격 대비 훌륭한 음료. OTT 없이 사랑스러운 레몬 제스트로 사랑스러운 색상.","Dec 9, 2019",4.5,1
1711,1274,20,"이 옅은 빨대 색깔의 소비뇽 블랑은 피망, 레몬, 토마토 잎을 암시하는 향긋한 노란색 자몽 부케로 문을 엽니다. 이 포도주는 입천장에 담백하고, 산성이 약하며, 지퍼와 군침이 돌게 한다. 그 맛 프로필은 타르트 익은 루비 자몽으로 귤, 과즙, 그리고 초록색 토마토를 약간 첨가한 미네랄을 포함하고 있습니다. 마감이 건조하고 상쾌하며 오래간다. 나는 이 와인이 가스파초와 잘 어울릴 것이라고 생각했다.","Aug 9, 2019",4,4
1712,1275,20,"약간의 풀과 소금으로 이동하기 전에 열대과일과 오렌지/귤의 큰 물결. 매우 가냘픈 코, 주로 꽃 향수와 감귤류. 몸이 가볍다. 처음에는 파인애플 주스 맛이 조금 나지만 전반적으로 아주 기분 좋은 와인입니다. 좋은 가치","Mar 9, 2020",4,9
1713,1274,20,"뉴질랜드 SB는 옅은 노란색으로 라임, 배, 허니듀 멜론, 싱싱한 녹색 셀러리 향이 납니다. 지피와 산도를 더한 중간크기의 바디이며 배, 레몬라임, 귤, 통합 미네랄의 맛은 건조하고 알코올 열은 적당합니다. 튀긴 가리비와 짝을 지어주세요. 89 퍼센트요","Oct 10, 2020",3.5,0
1714,1276,20,"감귤류 제스트와 잔디/코에 건초, 향이 강합니다. 파인애플은 감귤류와 함께 팔레트의 지배적인 향미이며, 아마도 돌과일, 살구일 것이다. 산 마감이 좋고 따끔거림도 좋군 열렬한 팬이죠","Sep 23, 2019",4,2
1658,1229,19,"큰 블루베리와 초록색 식물코. 부드러운 소금 미네랄과 함께 매우 맛있다. 캐슈 너트. 실크 같은 몸. 맛있는 큰 탄닌! 징기, 짙은 보라색이야 이거 정말 좋다.","Oct 19, 2019",4.5,28
1659,1230,19,"아직 확실한 4,5호.
매끄러운 검붉은 과일. 블루베리, 블랙베리, 그리고 자두는 코 안에 있어요. ""앙코르""와 함께 오는 기쁨의 한 입.
몇 병 남았어요. 운이 좋네요???.
제가 말하고자 하는 것은 ""좋은 와인을 아껴두면 행복해진다!""입니다.","Jan 13, 2019",4.5,0
1660,1231,19,"블루베리, 다크베리, 흙이 많죠 기분 좋은 중간 산도. 긴 마무리. 아주 부드럽다.","Mar 28, 2020",4,42
1661,1112,19,"오크 바닐라 블루베리 치즈","May 30, 2020",4,1
1662,1232,19,"또. 너무 현대식 와인인가? 좋아하긴 하지만 단맛과 너무 명백한 블랙커런트 맛을 의심해보세요.","Sep 29, 2018",3.5,0
1663,1233,19,"떡갈나무 향이 강하게 난다. 빨간색 과일, 검은색 커런트 및 라즈베리 색조","May 10, 2021",4,0
1664,821,19,"나이스 엠포다
균형이 잘 잡혀 있고 탄닌이 부드럽고 둥글다.
오크, 잼, 바닐라, 가죽과 결합된 진한 베리
맛있고 저녁 식사 겸 별개예요
나중에 명상 와인처럼 따로 먹어볼게","Jan 3, 2020",4.5,0
1665,1234,19,"중간 루비색.

바닐라, 동물의 땀, 초콜릿, 참나무, 연기, 향신료.

산도가 좋고, 떫은 맛이 나며, 중간 정도의 탄닌, 중간 정도의 몸매, 그리고 헛간과 향신료를 곁들인 긴 마무리.","Jun 14, 2019",4,27
1666,237,19,"Merlot, Garnacha, Syrah의 혼합. 연기 나는 코. 배부르고 부유하다. 독한 술. 엠포다 지역에서 온 첫 와인입니다. 좋은 시작이다.","Nov 5, 2018",3.5,2
1667,1235,19,"코에 가벼운 연기. 흙과 빨간 과일이 입에 있다.","Aug 25, 2014",4.5,3
1668,1236,19,"환상적인 스페인 빨간색... 농축된 감칠맛 나는 매캐한 참나무와 으깬 빨간 과일이 조화롭게 섞인다. 가르나트사를 바른 보르도 혼합 (메를로 40p, CS/30p & Syrah/20p) 짭짤한 마감의 풍부한 맛.","Sep 21, 2015",4,26
1669,1237,19,"산성이 아니라 부드럽다. 건조하고 탄닌이 적어요 검은 과일. 가죽. 연기. 정말, 정말 즐거워요. 어두운 색!","Jan 28, 2020",4,0
1670,1238,19,"코도 매캐하고 맛도 솔직히 말해서 싫었지만 전반적으로 와인이 평균 이상이라는 것은 인정한다.","Jul 20, 2020",3.5,0
1671,1239,19,"지난번보다 훨씬 나아졌어...병에 문제가 있었다. 많은 익은 과일, 중간에서 전신까지, 강한 미네랄, 중간에서 탄닌까지, 훌륭한 마무리. 당연히 그 값어치가 있다. 별 네 개에 가까워요, 3.7.","Jul 23, 2016",3.5,7
1672,1240,19,"광물성은 중요하고, 신체 깊이가 좋으며 생각할 것이 많다. 가장 인상적인 것은 모든 요소의 균형이다. 매끄럽다. 그 대가에, 거저나 다름없다.","Jun 9, 2014",4,1
1673,1241,19,"발사믹과 저성장. 하지만 산은 여전히 생생하고 미각에 많은 빨간 산딸기들이 있다.","Oct 26, 2019",4,4
1674,1242,19,"컬러 레드 3 브라운 2
아로마(2): 토마토 체리 향신료 딸기 풋고추 초콜릿 민트 파인 건포도(발사믹 아로마)와 같은 허브 아리마
입: 균형 잡힘
산도 1
알코올 2
농도 3
아스트라이턴시: 3
달콤함: 1
길이 7-8","Apr 15, 2016",4,1
1675,1243,19,"볼륨감 있다","Mar 29, 2020",4.5,0
1676,1244,19,"좋은 검은 과일, 흙빛, 균형이 잘 잡히고 좋은 오크 맛. 전신 마감 및 중간 마감.","Jun 16, 2019",4.5,0
1677,1245,19,"탁월한 가치. 짙은 화강암 색. 엄격한 첫 번째 코, 가죽, 버섯, 지하실, 균사체, 곰팡이, 구운 야채, 약간의 낮은 탄닌 미각과 중간 정도의 달콤한 뒷맛과 조화를 이루며 검은 열매가 진화하고 있습니다. 권장된","Feb 11, 2016",4.5,29
1678,1246,19,"스페인의 힘! 많은 향과 많은 햇빛과 깊은 과일. 그 맛은 탄닌으로 가득 찬 강력한 폭탄이고 입에 남아 있다. 우리는 더 높은 학점에 도달하기 위한 복잡성이 없다. 블루 치즈, 파르메산, 게임 같은 것들이 제공되어야 한다.","May 16, 2014",4,4
1679,1247,19,"와인이 훌륭하군! 과일(검은색 포레스트 베리), 복잡하며 오래 지속되는 마감. 타닌은 구조가 좋다. 게임 잘해요!","Oct 19, 2015",4,33
1680,1248,19,"짙은 체리 레드 색조와 자석 테를 가진 이 와인은 향신료와 신선한 산도를 지닌 풍부한 빨간색 과일 향을 가지고 있다.)","Mar 2, 2019",4,1
1681,1249,19,"나무, 가죽, 빨간색 과일은 맛이 다양하다.","Oct 23, 2019",4.5,0
1682,1250,19,"매우 좋은 색상과 환상적인 빨간 과일 맛, Tapas와 어울리는 매우 좋은 선택.","May 18, 2016",4,2
1683,1251,19,"깊고 붉은 향기. 자두, 딸기, 카카오, 잘 익은 체리. 내 생각에 그것은 너무 조밀하고 추출되었고, 너무 ""무거운"" 것 같다. 그것은 탄닌 폭탄은 아니지만 산성과 구조가 부족하다. 맛은 좋지만 가격만 봤을 때 더 기대했어요.","Dec 27, 2016",3.5,3
1684,1252,19,"과일, 코코아 향기로 가득 차 있다. 라즈베리는 미각을 지배한다","May 3, 2019",4,1
1685,1236,19,"강한 과즙 냄새, 크랜베리, 익은 체리 그리고 다른 붉은 과일들이 떠오르고, 과일들로 덮인 순하고 긴 탄닌과 함께 과일 맛이 납니다, 맛있는 와인이 있습니다.","Apr 21, 2014",4,6
1686,551,19,"아주 진한 루비. 코: 초콜릿과 야생 딸기. 미각은 불균형하고 구연성도 너무 높다. 충분히 맵다. 잠재력은 좋지만 아직 너무 어립니다","Aug 24, 2016",4,27
1687,1253,19,"진한 루비. 토스트, 블랙베리 그리고 빨간 체리를 곁들인 M-코. 전신, m+ 강도. 산도, 알코올, 탄닌. 빨간 체리, 향신료, 초콜릿, 블랙베리. 아주 좋아, 4에 가까워! 지금 마시지만 3-5년 동안 발전될 거야.","May 11, 2019",3.5,1
